campaign,scenario_id,scenario_family,planner_key,seed_count,success_mean,success_ci_low,success_ci_high,collisions_mean,collisions_ci_low,collisions_ci_high,snqi_mean,snqi_ci_low,snqi_ci_high
issue_1454_s10_h500_candidates_2026-05-23,classic_overtaking_low,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.13669432883203964,-0.24804267054401874,-0.022360220850388243
issue_1454_s10_h500_candidates_2026-05-23,classic_overtaking_medium,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.7,1.0,0.0,0.0,0.0,-0.13922550822654883,-0.2533233143872067,-0.02838567543186085
issue_1454_s10_h500_candidates_2026-05-23,classic_realworld_double_bottleneck_high,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.14056885765682053,-0.20214826553314977,-0.068770024677979
issue_1454_s10_h500_candidates_2026-05-23,classic_station_platform_medium,,scenario_adaptive_hybrid_orca_v1,10,0.0,0.0,0.0,0.4,0.1,0.7,-0.4600716427232142,-0.5474519523520054,-0.375404438941559
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_low,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.050828392816870405,-0.02629210502902249,0.10124821540771328
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_medium,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.02279751083114435,-0.049618202170818845,0.08121576028323063
issue_1454_s10_h500_candidates_2026-05-23,classic_urban_crossing_medium,,scenario_adaptive_hybrid_orca_v1,10,0.8,0.5,1.0,0.0,0.0,0.0,0.032179974898559775,-0.08078308879527998,0.11254105389799385
issue_1454_s10_h500_candidates_2026-05-23,francis2023_accompanying_peer,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10846644074999401,0.10720084747777893,0.10958197676184966
issue_1454_s10_h500_candidates_2026-05-23,francis2023_blind_corner,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.6,1.0,0.0,0.0,0.0,-0.15046089404236085,-0.1608319112009952,-0.13225289933459447
issue_1454_s10_h500_candidates_2026-05-23,francis2023_circular_crossing,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.7,1.0,0.1,0.0,0.3,0.032492076274557885,-0.04639128539143932,0.08326239963868778
issue_1454_s10_h500_candidates_2026-05-23,francis2023_crowd_navigation,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.330401535963543,-0.4590540680491266,-0.19345462605465816
issue_1454_s10_h500_candidates_2026-05-23,francis2023_down_path,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10957905782498252,0.10829828862616499,0.11070501979328165
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_elevator,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0924810575785807,0.08703403643499276,0.09742373327550366
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_room,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.09885587294146166,0.09513211156358925,0.10277108785551413
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_elevator,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.7,1.0,0.0,0.0,0.0,-0.11765887742907885,-0.24859698951518375,-0.003501568464214857
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_room,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.09355754975704451,0.08878461481785299,0.09687641094714598
issue_1454_s10_h500_candidates_2026-05-23,francis2023_following_human,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10846644074999401,0.10720084747777893,0.10958197676184966
issue_1454_s10_h500_candidates_2026-05-23,francis2023_frontal_approach,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.018441377224439264,-0.03200486358918304,-0.002432532697472614
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_no_gesture,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.6,1.0,0.0,0.0,0.0,0.08645990688247786,0.02675036402167279,0.10786060871572813
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_proceed,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.6,1.0,0.0,0.0,0.0,0.08645990688247786,0.02675036402167279,0.10786060871572813
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_wait,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.6,1.0,0.0,0.0,0.0,0.08645990688247786,0.02675036402167279,0.10786060871572813
issue_1454_s10_h500_candidates_2026-05-23,francis2023_join_group,,scenario_adaptive_hybrid_orca_v1,10,0.6,0.3,0.8,0.0,0.0,0.0,-0.38856290892726814,-0.4630026865402652,-0.32958817620740216
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leading_human,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10846644074999401,0.10720084747777893,0.10958197676184966
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leave_group,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.2692361992586886,-0.2871659405568669,-0.2552381714484052
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_doorway,,scenario_adaptive_hybrid_orca_v1,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.09491099136070058,-0.09491099136070058,-0.09491099136070058
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_hallway,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.6,1.0,0.0,0.0,0.0,-0.22209356469235247,-0.2804858816839962,-0.19844784590463221
issue_1454_s10_h500_candidates_2026-05-23,francis2023_parallel_traffic,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.006105831910988175,-0.01887976090256267,0.00578887789850494
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_obstruction,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.06751278531130216,-0.1487027024241404,0.03164607393621443
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_overtaking,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.09479140199205209,0.09313993323343579,0.09620508303396166
issue_1454_s10_h500_candidates_2026-05-23,francis2023_perpendicular_traffic,,scenario_adaptive_hybrid_orca_v1,10,0.9,0.6,1.0,0.0,0.0,0.0,-0.046687973602541566,-0.14552900890451123,0.039613843676972786
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_crowding,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.696459561665259,-0.8842639205840224,-0.5436279448810095
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_overtaking,,scenario_adaptive_hybrid_orca_v1,10,1.0,1.0,1.0,0.0,0.0,0.0,0.021875291801255047,-0.04656792441942821,0.07089899977714349
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_high,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.1917973216442302,-0.21643151735496766,-0.15219340705282908
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_low,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10103364614751664,0.09616491363842136,0.10553767813676075
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_medium,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.17703933127219335,-0.1954836279773301,-0.14951386740498981
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_high,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.7,0.4,1.0,0.3,0.0,0.6,-0.24143753630230042,-0.288232758726978,-0.17741952485341542
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_low,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.044498969151765946,-0.03646879801045727,0.1095385881363434
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_medium,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.8,0.5475000000000007,1.0,0.2,0.0,0.45249999999999774,-0.15873024785384,-0.23207984876905113,-0.06789075694039554
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_high,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.6,0.3,0.9,0.0,0.0,0.0,-0.44053824601109337,-0.6965330465241809,-0.2621644871851827
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_low,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.2317622025920365,-0.35747745072286213,-0.11333877803498268
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_medium,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.6,0.3,0.9,0.0,0.0,0.0,-0.23808266976813347,-0.3730717112831832,-0.11674594933772729
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_high,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.8,0.5,1.0,0.0,0.0,0.0,-0.2199480330004171,-0.32810352799237,-0.09741549477742749
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_low,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.7,1.0,0.0,0.0,0.0,-0.03151518700793181,-0.14018245182419015,0.06733587949851663
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_medium,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.7,1.0,0.0,0.0,0.0,-0.10440825430692917,-0.23113113745182254,0.02786950901719262
issue_1454_s10_h500_candidates_2026-05-23,classic_head_on_corridor_low,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.6,1.0,0.1,0.0,0.4,-0.1561204130115558,-0.26481368147022283,-0.039766510962447675
issue_1454_s10_h500_candidates_2026-05-23,classic_head_on_corridor_medium,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.6,1.0,0.1,0.0,0.4,-0.30090713829327387,-0.5044927151861582,-0.13506447607357652
issue_1454_s10_h500_candidates_2026-05-23,classic_merging_low,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.7,0.4,1.0,0.0,0.0,0.0,-0.21398772240056255,-0.3557971946474769,-0.08301360328466852
issue_1454_s10_h500_candidates_2026-05-23,classic_merging_medium,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.8,0.6,1.0,0.2,0.0,0.4,-0.36697862997848,-0.4872667338193078,-0.2517619053382433
issue_1454_s10_h500_candidates_2026-05-23,classic_overtaking_low,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.7,1.0,0.1,0.0,0.3,-0.13669432883203964,-0.24804267054401874,-0.022360220850388243
issue_1454_s10_h500_candidates_2026-05-23,classic_overtaking_medium,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.7,1.0,0.0,0.0,0.0,-0.13922550822654883,-0.2533233143872067,-0.02838567543186085
issue_1454_s10_h500_candidates_2026-05-23,classic_realworld_double_bottleneck_high,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.14056885765682053,-0.20214826553314977,-0.068770024677979
issue_1454_s10_h500_candidates_2026-05-23,classic_station_platform_medium,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.0,0.0,0.0,0.4,0.1,0.7,-0.4600716427232142,-0.5474519523520054,-0.375404438941559
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_low,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.050828392816870405,-0.02629210502902249,0.10124821540771328
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_medium,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.02279751083114435,-0.049618202170818845,0.08121576028323063
issue_1454_s10_h500_candidates_2026-05-23,classic_urban_crossing_medium,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.8,0.5,1.0,0.0,0.0,0.0,0.032179974898559775,-0.08078308879527998,0.11254105389799385
issue_1454_s10_h500_candidates_2026-05-23,francis2023_accompanying_peer,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10846644074999401,0.10720084747777893,0.10958197676184966
issue_1454_s10_h500_candidates_2026-05-23,francis2023_blind_corner,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.6,1.0,0.0,0.0,0.0,-0.15046089404236085,-0.1608319112009952,-0.13225289933459447
issue_1454_s10_h500_candidates_2026-05-23,francis2023_circular_crossing,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.7,1.0,0.1,0.0,0.3,0.032492076274557885,-0.04639128539143932,0.08326239963868778
issue_1454_s10_h500_candidates_2026-05-23,francis2023_crowd_navigation,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.330401535963543,-0.4590540680491266,-0.19345462605465816
issue_1454_s10_h500_candidates_2026-05-23,francis2023_down_path,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10957905782498252,0.10829828862616499,0.11070501979328165
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_elevator,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.0924810575785807,0.08703403643499276,0.09742373327550366
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_room,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.09885587294146166,0.09513211156358925,0.10277108785551413
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_elevator,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.7,1.0,0.0,0.0,0.0,-0.11765887742907885,-0.24859698951518375,-0.003501568464214857
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_room,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.09355754975704451,0.08878461481785299,0.09687641094714598
issue_1454_s10_h500_candidates_2026-05-23,francis2023_following_human,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10846644074999401,0.10720084747777893,0.10958197676184966
issue_1454_s10_h500_candidates_2026-05-23,francis2023_frontal_approach,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.018441377224439264,-0.03200486358918304,-0.002432532697472614
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_no_gesture,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.6,1.0,0.0,0.0,0.0,0.08645990688247786,0.02675036402167279,0.10786060871572813
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_proceed,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.6,1.0,0.0,0.0,0.0,0.08645990688247786,0.02675036402167279,0.10786060871572813
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_wait,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.6,1.0,0.0,0.0,0.0,0.08645990688247786,0.02675036402167279,0.10786060871572813
issue_1454_s10_h500_candidates_2026-05-23,francis2023_join_group,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.6,0.3,0.8,0.0,0.0,0.0,-0.38856290892726814,-0.4630026865402652,-0.32958817620740216
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leading_human,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.10846644074999401,0.10720084747777893,0.10958197676184966
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leave_group,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.2692361992586886,-0.2871659405568669,-0.2552381714484052
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_doorway,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.09491099136070058,-0.09491099136070058,-0.09491099136070058
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_hallway,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.6,1.0,0.0,0.0,0.0,-0.22209356469235247,-0.2804858816839962,-0.19844784590463221
issue_1454_s10_h500_candidates_2026-05-23,francis2023_parallel_traffic,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.006105831910988175,-0.01887976090256267,0.00578887789850494
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_obstruction,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.06751278531130216,-0.1487027024241404,0.03164607393621443
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_overtaking,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.09479140199205209,0.09313993323343579,0.09620508303396166
issue_1454_s10_h500_candidates_2026-05-23,francis2023_perpendicular_traffic,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,0.9,0.6,1.0,0.0,0.0,0.0,-0.046687973602541566,-0.14552900890451123,0.039613843676972786
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_crowding,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,-0.696459561665259,-0.8842639205840224,-0.5436279448810095
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_overtaking,,scenario_adaptive_hybrid_orca_v2_collision_guard,10,1.0,1.0,1.0,0.0,0.0,0.0,0.021875291801255047,-0.04656792441942821,0.07089899977714349
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_high,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.8979230231981348,-0.917962691632648,-0.8853971243541529
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_low,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.9134613083857713,-0.9426127489243797,-0.89492947950862
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_medium,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.897687385040836,-0.9140094591034065,-0.8875286811768616
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_high,,social_force,10,0.0,0.0,0.0,0.4,0.1,0.7,-0.8404451730222243,-1.090459025045524,-0.588008931615894
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_low,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.140806858160547,-1.2022304558054617,-1.1074455605103284
issue_1454_s10_h500_candidates_2026-05-23,classic_cross_trap_medium,,social_force,10,0.0,0.0,0.0,0.3,0.1,0.6,-0.895758989387059,-1.0665331067099737,-0.6642688571335121
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_high,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.130562725038969,-1.1650637459118298,-1.1111175567982199
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_low,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1271409554936132,-1.1633294808334917,-1.107046944814098
issue_1454_s10_h500_candidates_2026-05-23,classic_doorway_medium,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1281508329472898,-1.161736243354408,-1.1088829806119138
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_high,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1264097107425128,-1.138029361661438,-1.1150250835607762
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_low,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1129371940459643,-1.1192577733160451,-1.1086431007092508
issue_1454_s10_h500_candidates_2026-05-23,classic_group_crossing_medium,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1220260801986797,-1.1352393887782088,-1.1124063116706928
issue_1454_s10_h500_candidates_2026-05-23,classic_head_on_corridor_low,,social_force,10,0.1,0.0,0.3,0.5,0.2,0.8,-0.24904793559551167,-0.31412198319848805,-0.18603330026977938
issue_1454_s10_h500_candidates_2026-05-23,classic_head_on_corridor_medium,,social_force,10,0.1,0.0,0.3,0.7,0.4,0.9524999999999977,-0.4223236304026526,-0.5375559336711263,-0.33299585858744396
issue_1454_s10_h500_candidates_2026-05-23,classic_merging_low,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1066617583711438,-1.1112596170265956,-1.1027549433143728
issue_1454_s10_h500_candidates_2026-05-23,classic_merging_medium,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1414735203530448,-1.1551639766200812,-1.1300996597057078
issue_1454_s10_h500_candidates_2026-05-23,classic_overtaking_low,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1495080128781445,-1.2054364863426994,-1.1092975444531523
issue_1454_s10_h500_candidates_2026-05-23,classic_overtaking_medium,,social_force,10,0.0,0.0,0.0,0.1,0.0,0.3,-1.0800778467826178,-1.1269683303305198,-0.9954626864663205
issue_1454_s10_h500_candidates_2026-05-23,classic_realworld_double_bottleneck_high,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1982517123654473,-1.2469019158786898,-1.1518408576043264
issue_1454_s10_h500_candidates_2026-05-23,classic_station_platform_medium,,social_force,10,0.0,0.0,0.0,0.4,0.1,0.7,-0.9070932341977885,-1.118056163975117,-0.6954298151234082
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_low,,social_force,10,0.0,0.0,0.0,0.5,0.2,0.8,-1.3228735449250506,-1.386792502786796,-1.253433326372437
issue_1454_s10_h500_candidates_2026-05-23,classic_t_intersection_medium,,social_force,10,0.0,0.0,0.0,0.6,0.3,0.9,-1.3762198016679343,-1.4392855476803368,-1.311088561838061
issue_1454_s10_h500_candidates_2026-05-23,classic_urban_crossing_medium,,social_force,10,0.0,0.0,0.0,0.8,0.5,1.0,-1.2263906465803545,-1.3390947437075007,-1.126668223015871
issue_1454_s10_h500_candidates_2026-05-23,francis2023_accompanying_peer,,social_force,10,0.0,0.0,0.0,0.9,0.7,1.0,-0.9851136142738952,-1.1283852749921268,-0.8349882564065982
issue_1454_s10_h500_candidates_2026-05-23,francis2023_blind_corner,,social_force,10,0.0,0.0,0.0,0.6,0.3,0.9,-1.1504568479144353,-1.2115053074253548,-1.0965380613309528
issue_1454_s10_h500_candidates_2026-05-23,francis2023_circular_crossing,,social_force,10,0.0,0.0,0.0,0.1,0.0,0.3,-1.0456885088713785,-1.1359122417295584,-0.8790151506246054
issue_1454_s10_h500_candidates_2026-05-23,francis2023_crowd_navigation,,social_force,10,0.0,0.0,0.0,0.9,0.7,1.0,-0.5678880617651829,-0.7901812709023912,-0.43087605775544074
issue_1454_s10_h500_candidates_2026-05-23,francis2023_down_path,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1948120878016284,-1.269707789344103,-1.1115906073710307
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_elevator,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1284000717159541,-1.1296381153785713,-1.127083369025658
issue_1454_s10_h500_candidates_2026-05-23,francis2023_entering_room,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1047284318437849,-1.105778154793013,-1.1035353949144258
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_elevator,,social_force,10,0.0,0.0,0.0,1.0,1.0,1.0,-1.2006940345810961,-1.2657454193426925,-1.1133908717926617
issue_1454_s10_h500_candidates_2026-05-23,francis2023_exiting_room,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-0.9981694632864049,-1.0447213444849288,-0.9593851794337626
issue_1454_s10_h500_candidates_2026-05-23,francis2023_following_human,,social_force,10,0.0,0.0,0.0,0.9,0.7,1.0,-1.166165318369945,-1.3420087927509075,-0.9898178731181062
issue_1454_s10_h500_candidates_2026-05-23,francis2023_frontal_approach,,social_force,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.9443170620867118,-0.9631394654607862,-0.9245149062663185
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_no_gesture,,social_force,10,0.0,0.0,0.0,0.3,0.1,0.6,-1.0995886063370732,-1.1749953889340328,-1.040165252027669
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_proceed,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.0438440166838696,-1.0914473034943628,-0.9996885457604329
issue_1454_s10_h500_candidates_2026-05-23,francis2023_intersection_wait,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.0438440166838696,-1.0914473034943628,-0.9996885457604329
issue_1454_s10_h500_candidates_2026-05-23,francis2023_join_group,,social_force,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.2870920394716496,-0.2918425709745557,-0.28254210223233645
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leading_human,,social_force,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.95559813451185,-1.0798423166706153,-0.8205765357759354
issue_1454_s10_h500_candidates_2026-05-23,francis2023_leave_group,,social_force,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.3715929955273372,-0.4088379003617156,-0.33318105013286964
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_doorway,,social_force,10,0.0,0.0,0.0,0.0,0.0,0.0,-1.1383922815373901,-1.1391189087435187,-1.1374457645551244
issue_1454_s10_h500_candidates_2026-05-23,francis2023_narrow_hallway,,social_force,10,0.0,0.0,0.0,1.0,1.0,1.0,-1.069743597947389,-1.082753703673057,-1.056608225551698
issue_1454_s10_h500_candidates_2026-05-23,francis2023_parallel_traffic,,social_force,10,0.4,0.1,0.7,0.5,0.2,0.8,-1.1063458461200797,-1.1836480654899764,-1.033881530942087
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_obstruction,,social_force,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.977777023843033,-0.9984737470665831,-0.9605769130496659
issue_1454_s10_h500_candidates_2026-05-23,francis2023_pedestrian_overtaking,,social_force,10,0.2,0.0,0.45249999999999774,0.0,0.0,0.0,-0.7965795632403667,-0.8459705895654224,-0.7406400585020582
issue_1454_s10_h500_candidates_2026-05-23,francis2023_perpendicular_traffic,,social_force,10,0.0,0.0,0.0,1.0,1.0,1.0,-1.1939957888199282,-1.3018381419493938,-1.0932390103035983
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_crowding,,social_force,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.49041473109824124,-0.5409322836862646,-0.44660126826495733
issue_1454_s10_h500_candidates_2026-05-23,francis2023_robot_overtaking,,social_force,10,0.0,0.0,0.0,1.0,1.0,1.0,-1.020692809347231,-1.0905044294174617,-0.9600178832790698
issue_1454_s10_h500_candidates_2026-05-23,classic_bottleneck_high,,socnav_sampling,10,0.0,0.0,0.0,1.0,1.0,1.0,-0.2752938876621438,-0.29385567048131,-0.2575319482516391
