step,time_s,robot_x_m,robot_y_m,robot_heading_rad,executed_vx_m_s,executed_vy_m_s,executed_speed_m_s,commanded_linear_velocity_m_s,commanded_angular_velocity_rad_s,nearest_pedestrian_id,min_robot_ped_distance_m,pedestrian_count,pedestrian_positions_json
32,3.3000000000000003,14.388988852972536,7.923231144052665,1.6032090187072754,-0.06355628731254725,1.9028156846693012,1.903876816256886,1.9486010392866433,-0.14106226628129592,0,5.328878626857033,4,"[{""id"":""0"",""x_m"":18.17198022196507,""y_m"":11.676353007502037},{""id"":""1"",""x_m"":15.610035151764576,""y_m"":22.1375130479329},{""id"":""2"",""x_m"":14.573292753574272,""y_m"":33.1522586338642},{""id"":""3"",""x_m"":14.020409063761653,""y_m"":27.67010459638052}]"
33,3.4000000000000004,14.383226824642842,8.110634628820923,1.5998575687408447,-0.05762028329694857,1.8740348476825819,1.8749204536128723,1.2800253403466866,-0.17787734717916504,0,5.179958928804897,4,"[{""id"":""0"",""x_m"":18.195966402282878,""y_m"":11.61705608341004},{""id"":""1"",""x_m"":15.62760626441042,""y_m"":22.074933051125715},{""id"":""2"",""x_m"":14.543285268214815,""y_m"":33.094599715886126},{""id"":""3"",""x_m"":14.038169820320345,""y_m"":27.60757815776082}]"
34,3.5,14.378456626029553,8.290350459999624,1.5948086977005005,-0.04770198613288201,1.7971583117870082,1.7977912774029556,0.9272320426809688,-0.22860715973190882,0,5.043124061753335,4,"[{""id"":""0"",""x_m"":18.21994731261246,""y_m"":11.557772931479587},{""id"":""1"",""x_m"":15.645176145791691,""y_m"":22.012352708619076},{""id"":""2"",""x_m"":14.513076994427,""y_m"":33.03704573952688},{""id"":""3"",""x_m"":14.055930359580843,""y_m"":27.545051657417556}]"
35,3.6,14.374931659437655,8.46139304203303,1.5879955291748047,-0.03524966591898604,1.7104258203340628,1.710789006807342,0.9283051002124495,-0.22523604905572903,0,4.91865183995887,4,"[{""id"":""0"",""x_m"":18.243922784276712,""y_m"":11.498504103329173},{""id"":""1"",""x_m"":15.662744797176687,""y_m"":21.949772020795177},{""id"":""2"",""x_m"":14.482668973648574,""y_m"":32.97959704700617},{""id"":""3"",""x_m"":14.073690635448886,""y_m"":27.48252508225874}]"
36,3.7,14.372806009923128,8.624641597199902,1.5796375274658203,-0.021256495145269838,1.6324855516687187,1.6326239355690524,0.9299714886366811,-0.22000093435530577,0,4.805592691200725,4,"[{""id"":""0"",""x_m"":18.26789266822942,""y_m"":11.43925010248197},{""id"":""1"",""x_m"":15.680312220173867,""y_m"":21.88719098813161},{""id"":""2"",""x_m"":14.452061030032354,""y_m"":32.92225462128502},{""id"":""3"",""x_m"":14.091450603536586,""y_m"":27.419998419677693}]"
37,3.8000000000000003,14.37218144874964,8.780887171613983,1.569949746131897,-0.0062456117348830276,1.5624557441408093,1.5624682268976073,0.9321622090724875,-0.2131185820133319,0,4.703116182830736,4,"[{""id"":""0"",""x_m"":18.29185683048396,""y_m"":11.380011395469058},{""id"":""1"",""x_m"":15.6978784166872,""y_m"":21.824609611188826},{""id"":""2"",""x_m"":14.421251797697192,""y_m"":32.865020093219194},{""id"":""3"",""x_m"":14.10921022109636,""y_m"":27.357471657534347}]"
38,3.9000000000000004,14.373118816005297,8.930841238727513,1.5591410398483276,0.009373672556574064,1.4995406711352999,1.499569968399642,0.934809074763167,-0.20480320704866628,0,4.610499094718152,4,"[{""id"":""0"",""x_m"":18.31581514840886,""y_m"":11.320788420748155},{""id"":""1"",""x_m"":15.715443388880077,""y_m"":21.762027890599956},{""id"":""2"",""x_m"":14.390238702781648,""y_m"":32.80789577314657},{""id"":""3"",""x_m"":14.12696944695999,""y_m"":27.294944784137986}]"
39,4.0,14.37564715629837,9.075143660323846,1.5474129915237427,0.025283402930735832,1.4430242159633266,1.4432456957567312,0.9378454091778874,-0.19526427996600493,0,4.527113982053928,4,"[{""id"":""0"",""x_m"":18.339767507712196,""y_m"":11.261581595874476},{""id"":""1"",""x_m"":15.733007139146132,""y_m"":21.699445827062615},{""id"":""2"",""x_m"":14.368132706237382,""y_m"":32.74858425786779},{""id"":""3"",""x_m"":14.144728241481982,""y_m"":27.232417788231214}]"
40,4.1000000000000005,14.379770986939805,9.21436997319458,1.534957766532898,0.041238306414346226,1.392263128707345,1.3928737263204762,0.9412065936107776,-0.1847048064224328,0,4.452418357014439,4,"[{""id"":""0"",""x_m"":18.36371379997213,""y_m"":11.20239132327291},{""id"":""1"",""x_m"":15.7505696700856,""y_m"":21.636863421332247},{""id"":""2"",""x_m"":14.35317065053373,""y_m"":32.68754874468134},{""id"":""3"",""x_m"":14.162486567380563,""y_m"":27.169890659228837}]"
41,4.2,14.385476027649416,9.349038005718667,1.5219579935073853,0.057050407096106426,1.346680325240861,1.3478882176726164,0.9448306860728043,-0.17331938292116078,0,4.385944564213636,4,"[{""id"":""0"",""x_m"":18.387653920598414,""y_m"":11.14321799489073},{""id"":""1"",""x_m"":15.768130984486193,""y_m"":21.57428067421674},{""id"":""2"",""x_m"":14.343938285058005,""y_m"":32.62515904525147},{""id"":""3"",""x_m"":14.180244389574487,""y_m"":27.107363387171528}]"
42,4.3,14.392733674800487,9.47961385076494,1.5085852146148682,0.07257647151071467,1.3057584504627329,1.3077738623981527,0.9486586437830935,-0.161293497834325,0,4.3272903838375205,4,"[{""id"":""0"",""x_m"":18.411587767132243,""y_m"":11.084061995954112},{""id"":""1"",""x_m"":15.78569108530756,""y_m"":21.511697586572048},{""id"":""2"",""x_m"":14.33930122905368,""y_m"":32.56171018581215},{""id"":""3"",""x_m"":14.198001673148653,""y_m"":27.04483596214805}]"
43,4.4,14.401504461829864,9.606517235148349,1.4949991703033447,0.08770787029376947,1.269033843834091,1.2720611492014826,0.9526348170798351,-0.14880197973603249,0,4.276110366087932,4,"[{""id"":""0"",""x_m"":18.435515237809277,""y_m"":11.024923708006762},{""id"":""1"",""x_m"":15.803249975668672,""y_m"":21.449114159298635},{""id"":""2"",""x_m"":14.3383495875247,""y_m"":32.49743733539393},{""id"":""3"",""x_m"":14.215758383982704,""y_m"":26.982308374473842}]"
44,4.5,14.411740710335993,9.730126333694011,1.481347680091858,0.10236248506128476,1.2360909854566238,1.2403221366544455,0.9567072303822997,-0.1360081147340737,0,4.232107880238264,4,"[{""id"":""0"",""x_m"":18.45943623032485,""y_m"":10.96580351137309},{""id"":""1"",""x_m"":15.820807658837571,""y_m"":21.3865303933386},{""id"":""2"",""x_m"":14.3403535252272,""y_m"":32.43252777509165},{""id"":""3"",""x_m"":14.233514489169727,""y_m"":26.919780614809934}]"
45,4.6000000000000005,14.423388543527297,9.850782076309137,1.4677659273147583,0.11647833191304358,1.2065574261512602,1.21216666527586,0.9608276153551037,-0.1230635422812485,0,4.195027850522311,4,"[{""id"":""0"",""x_m"":18.483350640751297,""y_m"":10.90670178715951},{""id"":""1"",""x_m"":15.838364138223035,""y_m"":21.32394628967331},{""id"":""2"",""x_m"":14.344691367550206,""y_m"":32.367672681814554},{""id"":""3"",""x_m"":14.251269957122753,""y_m"":26.857252674193205}]"
46,4.7,14.43638940500342,9.968791996349312,1.4543765783309937,0.13000861476122338,1.1800992004017452,1.1872389661314906,0.964951732309103,-0.11010724546464523,0,4.164650144900427,4,"[{""id"":""0"",""x_m"":18.50725836256602,""y_m"":10.847618918884306},{""id"":""1"",""x_m"":15.855919417367796,""y_m"":21.261361849321496},{""id"":""2"",""x_m"":14.350876990349079,""y_m"":32.302967673734884},{""id"":""3"",""x_m"":14.2690247561733,""y_m"":26.794724543638434}]"
47,4.800000000000001,14.450681200583869,10.084433665597741,1.4412893056869507,0.14291795580449573,1.1564166924842922,1.1652146191786499,0.9690392608970757,-0.09726589439524336,0,4.140783581748818,4,"[{""id"":""0"",""x_m"":18.531159285755656,""y_m"":10.788555293807919},{""id"":""1"",""x_m"":15.873473499943016,""y_m"":21.198777073337695},{""id"":""2"",""x_m"":14.35852782269219,""y_m"":32.23841951524483},{""id"":""3"",""x_m"":14.28677885608009,""y_m"":26.732196214566727}]"
