planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,frontal_approach,francis2023_frontal_approach,10,1.0000,0.0000,0.0000,0.0000,0.0000,8.4000,0.7077,1.0000,0.0000,,'-0.0184
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,intersection_no_gesture,francis2023_intersection_no_gesture,10,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7491,1.0000,0.0000,,0.0865
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,intersection_proceed,francis2023_intersection_proceed,10,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7491,1.0000,0.0000,,0.0865
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,intersection_wait,francis2023_intersection_wait,10,0.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7491,1.0000,0.0000,,0.0865
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,join_group,francis2023_join_group,10,0.6000,0.0000,0.0000,0.0000,0.0000,70.5000,0.7961,1.0000,0.1639,,'-0.3886
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,leading_human,francis2023_leading_human,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7474,1.0000,0.0062,,0.1085
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,leave_group,francis2023_leave_group,10,0.6000,0.0000,0.0000,0.0000,0.0000,103.3000,0.8282,1.0000,0.2088,,'-0.4409
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,narrow_doorway,francis2023_narrow_doorway,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,narrow_hallway,francis2023_narrow_hallway,10,0.9000,0.0000,0.0000,0.0000,0.0000,61.2000,0.6412,1.0000,0.0099,,'-0.2209
hybrid_rule_v3_fast_progress_static_escape,hybrid_rule_local_planner,parallel_traffic,francis2023_parallel_traffic,10,1.0000,0.0000,0.0000,0.0000,0.0000,0.3000,0.7556,1.0000,0.0398,,'-0.0061
