planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
ppo,ppo,bottleneck,classic_bottleneck_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6364,1.0000,0.0000,,'-0.0264
ppo,ppo,bottleneck,classic_bottleneck_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.3384,1.0000,0.0000,,'-0.2134
ppo,ppo,cross_trap,classic_cross_trap_high,3,0.6667,0.3333,0.0000,0.0000,0.0000,24.3333,0.6473,0.6406,0.1985,,'-0.3485
ppo,ppo,cross_trap,classic_cross_trap_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,10.6667,0.4332,0.9371,0.0089,,'-0.1583
ppo,ppo,cross_trap,classic_cross_trap_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.4314,0.6439,0.0064,,'-0.3092
ppo,ppo,doorway,classic_doorway_high,3,0.6667,0.3333,0.0000,0.0000,0.0000,21.6667,0.5744,1.0000,0.0116,,'-0.7412
ppo,ppo,doorway,classic_doorway_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,9.3333,0.2559,1.0000,0.0339,,'-0.6075
ppo,ppo,doorway,classic_doorway_medium,3,0.3333,0.3333,0.0000,0.0000,0.0000,8.0000,0.8167,1.0000,0.0154,,'-0.6755
ppo,ppo,group_crossing,classic_group_crossing_high,3,1.0000,0.0000,0.0000,0.0000,0.0000,2.6667,0.4920,1.0000,0.0132,,'-0.0672
ppo,ppo,group_crossing,classic_group_crossing_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6040,1.0000,0.0078,,'-0.0726
ppo,ppo,group_crossing,classic_group_crossing_medium,3,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.6627,0.9598,0.0320,,'-0.4246
ppo,ppo,head_on_corridor,classic_head_on_corridor_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.6667,0.5776,1.0000,0.0057,,'-0.3407
ppo,ppo,head_on_corridor,classic_head_on_corridor_medium,3,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.6910,0.9601,0.0160,,'-0.4314
ppo,ppo,merging,classic_merging_low,3,0.0000,1.0000,0.0000,0.0000,0.0000,3.0000,1.0000,1.0000,0.0482,,'-0.3435
ppo,ppo,merging,classic_merging_medium,3,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.6151,0.0232,,'-0.3045
ppo,ppo,overtaking,classic_overtaking_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4828,0.9836,0.0299,,'-0.0936
ppo,ppo,overtaking,classic_overtaking_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.6667,0.4474,0.9790,0.0150,,'-0.0820
ppo,ppo,bottleneck,classic_realworld_double_bottleneck_high,3,0.6667,0.3333,0.0000,0.0000,0.0000,27.6667,0.6714,0.9885,0.0000,,'-0.5346
ppo,ppo,station_platform,classic_station_platform_medium,3,0.0000,0.6667,0.0000,0.0000,0.0000,26.3333,1.0000,0.1817,0.0029,,'-0.5784
ppo,ppo,t_intersection,classic_t_intersection_low,3,0.6667,0.3333,0.0000,0.0000,0.0000,0.0000,0.6357,1.0000,0.0180,,'-0.1189
ppo,ppo,t_intersection,classic_t_intersection_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4643,0.9974,0.0374,,'-0.0707
ppo,ppo,crossing,classic_urban_crossing_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7139,1.0000,0.0074,,'-0.0002
ppo,ppo,accompanying_peer,francis2023_accompanying_peer,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6977,1.0000,0.0066,,0.1059
ppo,ppo,blind_corner,francis2023_blind_corner,3,0.6667,0.3333,0.0000,0.0000,0.0000,5.6667,0.7532,0.9979,0.0000,,'-0.1870
ppo,ppo,circular_crossing,francis2023_circular_crossing,3,0.6667,0.3333,0.0000,0.0000,0.0000,0.6667,0.6827,1.0000,0.1964,,'-0.1332
ppo,ppo,crowd_navigation,francis2023_crowd_navigation,3,1.0000,0.0000,0.0000,0.0000,0.0000,15.3333,0.3671,1.0000,0.0747,,'-0.4136
ppo,ppo,down_path,francis2023_down_path,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6977,1.0000,0.0000,,0.0968
ppo,ppo,entering_elevator,francis2023_entering_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4346,1.0000,0.0000,,'-0.0922
