planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
ppo,ppo,robot_crowding,francis2023_robot_crowding,3,0.6667,0.0000,0.0000,0.0000,0.0000,0.0000,0.8967,0.8717,0.1516,,'-0.3745
ppo,ppo,robot_overtaking,francis2023_robot_overtaking,3,0.0000,0.0000,0.0000,0.0000,0.0000,7.3333,1.0000,1.0000,0.0000,,'-0.2848
prediction_planner,prediction_planner,bottleneck,classic_bottleneck_high,3,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
prediction_planner,prediction_planner,bottleneck,classic_bottleneck_low,3,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
prediction_planner,prediction_planner,bottleneck,classic_bottleneck_medium,3,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-0.0949
prediction_planner,prediction_planner,cross_trap,classic_cross_trap_high,3,0.0000,0.3333,0.0000,0.0000,0.0000,3.0000,1.0000,1.0000,0.2017,,'-0.1901
prediction_planner,prediction_planner,cross_trap,classic_cross_trap_low,3,0.0000,0.3333,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0174,,'-0.1052
prediction_planner,prediction_planner,cross_trap,classic_cross_trap_medium,3,0.0000,0.3333,0.0000,0.0000,0.0000,0.3333,1.0000,1.0000,0.0133,,'-0.1160
prediction_planner,prediction_planner,doorway,classic_doorway_high,3,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,1.0000,1.0000,0.0185,,'-0.6418
prediction_planner,prediction_planner,doorway,classic_doorway_low,3,0.3333,0.3333,0.0000,0.0000,0.0000,29.0000,0.9367,1.0000,0.0259,,'-0.3326
prediction_planner,prediction_planner,doorway,classic_doorway_medium,3,0.3333,0.3333,0.0000,0.0000,0.0000,16.3333,0.9900,1.0000,0.0134,,'-0.2693
prediction_planner,prediction_planner,group_crossing,classic_group_crossing_high,3,0.0000,0.0000,0.0000,0.0000,0.0000,28.0000,1.0000,1.0000,0.0108,,'-0.4121
prediction_planner,prediction_planner,group_crossing,classic_group_crossing_low,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0067,,'-0.0993
prediction_planner,prediction_planner,group_crossing,classic_group_crossing_medium,3,0.3333,0.3333,0.0000,0.0000,0.0000,3.0000,0.9967,1.0000,0.0271,,'-0.0982
