# AI-GENERATED NEEDS-REVIEW
run_label,job_id,scenario_matrix_hash,planner_key,algo,scenario_family,scenario_id,episodes,success_mean,collisions_mean,ped_collision_count_mean,obstacle_collision_count_mean,total_collision_count_mean,near_misses_mean,time_to_goal_norm_mean,path_efficiency_mean,comfort_exposure_mean,jerk_mean,snqi_mean
extended_roster,13273,c10df617a87c,orca,orca,narrow_doorway,francis2023_narrow_doorway,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,,'-1.0949
extended_roster,13273,c10df617a87c,orca,orca,narrow_hallway,francis2023_narrow_hallway,3,1.0000,0.0000,0.0000,0.0000,0.0000,38.3333,0.2661,1.0000,0.0125,,'-0.1930
extended_roster,13273,c10df617a87c,orca,orca,overtaking,classic_overtaking_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.3994,0.9447,0.0146,,'-0.0619
extended_roster,13273,c10df617a87c,orca,orca,overtaking,classic_overtaking_medium,3,0.0000,1.0000,0.6667,0.3333,1.0000,7.3333,1.0000,0.8557,0.0089,,'-0.8013
extended_roster,13273,c10df617a87c,orca,orca,parallel_traffic,francis2023_parallel_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,35.3333,0.3883,1.0000,0.0409,,'-0.3348
extended_roster,13273,c10df617a87c,orca,orca,pedestrian_obstruction,francis2023_pedestrian_obstruction,3,1.0000,0.0000,0.0000,0.0000,0.0000,10.3333,0.2894,1.0000,0.0000,,0.0113
extended_roster,13273,c10df617a87c,orca,orca,pedestrian_overtaking,francis2023_pedestrian_overtaking,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2878,1.0000,0.0326,,0.1507
extended_roster,13273,c10df617a87c,orca,orca,perpendicular_traffic,francis2023_perpendicular_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.2189,1.0000,0.0058,,0.0780
extended_roster,13273,c10df617a87c,orca,orca,robot_crowding,francis2023_robot_crowding,3,0.6667,0.3333,0.3333,0.0000,0.3333,13.3333,0.4672,0.9255,0.1247,,'-0.4246
extended_roster,13273,c10df617a87c,orca,orca,robot_overtaking,francis2023_robot_overtaking,3,1.0000,0.0000,0.0000,0.0000,0.0000,6.6667,0.2983,1.0000,0.0000,,0.0226
extended_roster,13273,c10df617a87c,orca,orca,station_platform,classic_station_platform_medium,3,0.3333,0.6667,0.3333,0.3333,0.6667,39.0000,0.9400,0.9000,0.0121,,'-0.5901
extended_roster,13273,c10df617a87c,orca,orca,t_intersection,classic_t_intersection_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.2700,0.9522,0.0318,,'-0.0043
extended_roster,13273,c10df617a87c,orca,orca,t_intersection,classic_t_intersection_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,12.6667,0.2639,0.9535,0.0358,,'-0.0357
extended_roster,13273,c10df617a87c,ppo,ppo,accompanying_peer,francis2023_accompanying_peer,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2806,1.0000,0.0059,,0.1389
extended_roster,13273,c10df617a87c,ppo,ppo,blind_corner,francis2023_blind_corner,3,0.3333,0.6667,0.0000,0.6667,0.6667,3.0000,0.7894,0.9963,0.0000,,'-0.2338
extended_roster,13273,c10df617a87c,ppo,ppo,bottleneck,classic_bottleneck_high,3,0.0000,1.0000,0.0000,1.0000,1.0000,10.0000,1.0000,1.0000,0.0000,,'-0.5869
extended_roster,13273,c10df617a87c,ppo,ppo,bottleneck,classic_bottleneck_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2006,1.0000,0.0000,,0.0509
extended_roster,13273,c10df617a87c,ppo,ppo,bottleneck,classic_bottleneck_medium,3,0.0000,1.0000,0.3333,0.6667,1.0000,6.0000,1.0000,1.0000,0.0000,,'-0.4595
extended_roster,13273,c10df617a87c,ppo,ppo,bottleneck,classic_realworld_double_bottleneck_high,3,0.0000,1.0000,0.3333,0.6667,1.0000,10.0000,1.0000,1.0000,0.0013,,'-0.6609
extended_roster,13273,c10df617a87c,ppo,ppo,circular_crossing,francis2023_circular_crossing,3,0.6667,0.3333,0.3333,0.0000,0.3333,0.3333,0.4144,1.0000,0.2455,,'-0.0865
extended_roster,13273,c10df617a87c,ppo,ppo,cross_trap,classic_cross_trap_high,3,0.3333,0.6667,0.6667,0.0000,0.6667,4.6667,0.8156,0.7823,0.3896,,'-0.2772
extended_roster,13273,c10df617a87c,ppo,ppo,cross_trap,classic_cross_trap_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,12.3333,0.4344,0.7892,0.0073,,'-0.1347
extended_roster,13273,c10df617a87c,ppo,ppo,cross_trap,classic_cross_trap_medium,3,0.6667,0.3333,0.3333,0.0000,0.3333,12.6667,0.6228,0.7446,0.1703,,'-0.2539
extended_roster,13273,c10df617a87c,ppo,ppo,crossing,classic_urban_crossing_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2983,1.0000,0.0063,,0.1151
extended_roster,13273,c10df617a87c,ppo,ppo,crowd_navigation,francis2023_crowd_navigation,3,1.0000,0.0000,0.0000,0.0000,0.0000,14.0000,0.2172,0.9854,0.0501,,'-0.2369
extended_roster,13273,c10df617a87c,ppo,ppo,doorway,classic_doorway_high,3,0.0000,1.0000,1.0000,0.0000,1.0000,11.3333,1.0000,1.0000,0.0123,,'-0.8443
extended_roster,13273,c10df617a87c,ppo,ppo,doorway,classic_doorway_low,3,0.3333,0.6667,0.6667,0.0000,0.6667,15.3333,0.7067,1.0000,0.0328,,'-0.8553
extended_roster,13273,c10df617a87c,ppo,ppo,doorway,classic_doorway_medium,3,0.3333,0.6667,0.3333,0.3333,0.6667,9.3333,0.7156,1.0000,0.0074,,'-0.6110
extended_roster,13273,c10df617a87c,ppo,ppo,down_path,francis2023_down_path,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2811,1.0000,0.0000,,0.1466
extended_roster,13273,c10df617a87c,ppo,ppo,entering_elevator,francis2023_entering_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1039,1.0000,0.0000,,0.1059
extended_roster,13273,c10df617a87c,ppo,ppo,entering_room,francis2023_entering_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1544,1.0000,0.0000,,0.0953
extended_roster,13273,c10df617a87c,ppo,ppo,exiting_elevator,francis2023_exiting_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1356,0.8951,0.0000,,'-0.1416
extended_roster,13273,c10df617a87c,ppo,ppo,exiting_room,francis2023_exiting_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1478,1.0000,0.0000,,0.0395
extended_roster,13273,c10df617a87c,ppo,ppo,following_human,francis2023_following_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2806,1.0000,0.0059,,0.1223
extended_roster,13273,c10df617a87c,ppo,ppo,frontal_approach,francis2023_frontal_approach,3,1.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.2889,1.0000,0.0000,,0.0635
extended_roster,13273,c10df617a87c,ppo,ppo,group_crossing,classic_group_crossing_high,3,0.6667,0.3333,0.3333,0.0000,0.3333,13.6667,0.4561,1.0000,0.0374,,'-0.3874
extended_roster,13273,c10df617a87c,ppo,ppo,group_crossing,classic_group_crossing_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1806,1.0000,0.0245,,0.0356
extended_roster,13273,c10df617a87c,ppo,ppo,group_crossing,classic_group_crossing_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,2.3333,0.1950,0.9972,0.0062,,'-0.0432
extended_roster,13273,c10df617a87c,ppo,ppo,head_on_corridor,classic_head_on_corridor_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.2767,1.0000,0.0189,,0.0321
extended_roster,13273,c10df617a87c,ppo,ppo,head_on_corridor,classic_head_on_corridor_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,2.3333,0.2767,1.0000,0.0102,,0.0265
extended_roster,13273,c10df617a87c,ppo,ppo,intersection_no_gesture,francis2023_intersection_no_gesture,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2044,1.0000,0.0000,,0.0701
extended_roster,13273,c10df617a87c,ppo,ppo,intersection_proceed,francis2023_intersection_proceed,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2044,1.0000,0.0000,,0.0706
extended_roster,13273,c10df617a87c,ppo,ppo,intersection_wait,francis2023_intersection_wait,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2044,1.0000,0.0000,,0.0706
extended_roster,13273,c10df617a87c,ppo,ppo,join_group,francis2023_join_group,3,1.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.1228,1.0000,0.0136,,'-0.0278
extended_roster,13273,c10df617a87c,ppo,ppo,leading_human,francis2023_leading_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2806,1.0000,0.0059,,0.1546
extended_roster,13273,c10df617a87c,ppo,ppo,leave_group,francis2023_leave_group,3,1.0000,0.0000,0.0000,0.0000,0.0000,20.0000,0.1228,1.0000,0.0284,,'-0.2158
extended_roster,13273,c10df617a87c,ppo,ppo,merging,classic_merging_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,2.3333,1.0000,0.5196,0.0075,,'-0.3763
extended_roster,13273,c10df617a87c,ppo,ppo,merging,classic_merging_medium,3,0.0000,1.0000,0.0000,1.0000,1.0000,2.0000,1.0000,0.7396,0.0157,,'-0.3753
extended_roster,13273,c10df617a87c,ppo,ppo,narrow_doorway,francis2023_narrow_doorway,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,,'-0.2159
extended_roster,13273,c10df617a87c,ppo,ppo,narrow_hallway,francis2023_narrow_hallway,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.3333,1.0000,1.0000,0.0214,,'-0.3535
extended_roster,13273,c10df617a87c,ppo,ppo,overtaking,classic_overtaking_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3394,0.9421,0.0144,,'-0.0462
extended_roster,13273,c10df617a87c,ppo,ppo,overtaking,classic_overtaking_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,12.0000,0.3633,0.6799,0.0077,,'-0.1594
extended_roster,13273,c10df617a87c,ppo,ppo,parallel_traffic,francis2023_parallel_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,6.6667,0.2911,1.0000,0.0472,,'-0.0785
extended_roster,13273,c10df617a87c,ppo,ppo,pedestrian_obstruction,francis2023_pedestrian_obstruction,3,1.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.2889,1.0000,0.0000,,0.1123
extended_roster,13273,c10df617a87c,ppo,ppo,pedestrian_overtaking,francis2023_pedestrian_overtaking,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2894,1.0000,0.0324,,0.1327
extended_roster,13273,c10df617a87c,ppo,ppo,perpendicular_traffic,francis2023_perpendicular_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,3.6667,0.2139,1.0000,0.0059,,'-0.0218
extended_roster,13273,c10df617a87c,ppo,ppo,robot_crowding,francis2023_robot_crowding,3,0.3333,0.6667,0.6667,0.0000,0.6667,3.0000,0.7261,0.7661,0.1356,,'-0.5310
extended_roster,13273,c10df617a87c,ppo,ppo,robot_overtaking,francis2023_robot_overtaking,3,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.2961,1.0000,0.0000,,0.0149
extended_roster,13273,c10df617a87c,ppo,ppo,station_platform,classic_station_platform_medium,3,0.0000,0.3333,0.3333,0.0000,0.3333,15.6667,1.0000,0.4606,0.0108,,'-0.5776
extended_roster,13273,c10df617a87c,ppo,ppo,t_intersection,classic_t_intersection_low,3,0.3333,0.6667,0.0000,0.6667,0.6667,0.0000,0.7478,0.9932,0.0320,,'-0.2092
extended_roster,13273,c10df617a87c,ppo,ppo,t_intersection,classic_t_intersection_medium,3,0.6667,0.3333,0.0000,0.3333,0.3333,0.0000,0.5033,0.9908,0.0248,,'-0.0864
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,accompanying_peer,francis2023_accompanying_peer,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5950,1.0000,0.0028,,0.1335
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,blind_corner,francis2023_blind_corner,3,0.0000,0.0000,0.0000,0.0000,0.0000,19.6667,1.0000,1.0000,0.0000,,'-0.5912
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,bottleneck,classic_bottleneck_high,3,0.0000,0.0000,0.0000,0.0000,0.0000,337.0000,1.0000,1.0000,0.0000,,'-1.4032
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,bottleneck,classic_bottleneck_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4150,1.0000,0.0000,,0.1425
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,bottleneck,classic_bottleneck_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,263.3333,0.7800,1.0000,0.0000,,'-0.2450
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,bottleneck,classic_realworld_double_bottleneck_high,3,1.0000,0.0000,0.0000,0.0000,0.0000,10.6667,0.9722,1.0000,0.0001,,'-0.1281
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,circular_crossing,francis2023_circular_crossing,3,0.6667,0.3333,0.3333,0.0000,0.3333,0.3333,0.4972,1.0000,0.2346,,'-0.0496
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,cross_trap,classic_cross_trap_high,3,0.0000,1.0000,0.6667,0.3333,1.0000,37.3333,1.0000,1.0000,0.3907,,'-0.4245
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,cross_trap,classic_cross_trap_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,15.3333,1.0000,1.0000,0.0091,,'-0.4313
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,cross_trap,classic_cross_trap_medium,3,0.0000,1.0000,0.3333,0.6667,1.0000,38.3333,1.0000,1.0000,0.1707,,'-0.4742
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,crossing,classic_urban_crossing_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,46.6667,0.6656,1.0000,0.0037,,'-0.2224
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,crowd_navigation,francis2023_crowd_navigation,3,1.0000,0.0000,0.0000,0.0000,0.0000,74.6667,0.5050,1.0000,0.0260,,'-0.4645
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,doorway,classic_doorway_high,3,0.0000,1.0000,0.0000,1.0000,1.0000,32.3333,1.0000,1.0000,0.0069,,'-0.7263
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,doorway,classic_doorway_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,52.0000,1.0000,1.0000,0.0177,,'-0.9595
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,doorway,classic_doorway_medium,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0059,,'-0.3933
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,down_path,francis2023_down_path,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5956,1.0000,0.0000,,0.1339
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,entering_elevator,francis2023_entering_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2072,1.0000,0.0000,,0.1163
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,entering_room,francis2023_entering_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3189,1.0000,0.0000,,0.1412
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,exiting_elevator,francis2023_exiting_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,63.0000,0.2411,1.0000,0.0000,,'-0.4729
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,exiting_room,francis2023_exiting_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3056,1.0000,0.0000,,0.0902
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,following_human,francis2023_following_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6017,1.0000,0.0028,,0.1329
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,frontal_approach,francis2023_frontal_approach,3,0.0000,0.0000,0.0000,0.0000,0.0000,38.0000,1.0000,1.0000,0.0000,,'-0.5669
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,group_crossing,classic_group_crossing_high,3,1.0000,0.0000,0.0000,0.0000,0.0000,34.6667,0.4033,1.0000,0.0250,,'-0.2222
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,group_crossing,classic_group_crossing_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.3844,1.0000,0.0108,,'-0.0403
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,group_crossing,classic_group_crossing_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,58.3333,0.4239,1.0000,0.0075,,'-0.2817
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,head_on_corridor,classic_head_on_corridor_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,14.6667,0.5967,1.0000,0.0087,,'-0.0733
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,head_on_corridor,classic_head_on_corridor_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,70.0000,0.6939,1.0000,0.0042,,'-0.4730
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,intersection_no_gesture,francis2023_intersection_no_gesture,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4306,1.0000,0.0000,,0.1442
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,intersection_proceed,francis2023_intersection_proceed,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4311,1.0000,0.0000,,0.1428
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,intersection_wait,francis2023_intersection_wait,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4311,1.0000,0.0000,,0.1428
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,join_group,francis2023_join_group,3,0.0000,1.0000,1.0000,0.0000,1.0000,9.0000,1.0000,1.0000,0.0171,,'-0.3938
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,leading_human,francis2023_leading_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5956,1.0000,0.0028,,0.1334
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,leave_group,francis2023_leave_group,3,0.0000,1.0000,1.0000,0.0000,1.0000,33.0000,1.0000,1.0000,0.0305,,'-0.7926
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,merging,classic_merging_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0048,,'-0.5131
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,merging,classic_merging_medium,3,0.0000,1.0000,0.0000,1.0000,1.0000,9.0000,1.0000,1.0000,0.0105,,'-0.6842
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,narrow_doorway,francis2023_narrow_doorway,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0000,,'-0.2334
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,narrow_hallway,francis2023_narrow_hallway,3,0.0000,1.0000,0.0000,1.0000,1.0000,115.0000,1.0000,1.0000,0.0076,,'-0.8318
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,overtaking,classic_overtaking_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7333,0.9964,0.0069,,'-0.0582
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,overtaking,classic_overtaking_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.7339,0.9952,0.0038,,'-0.0594
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,parallel_traffic,francis2023_parallel_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,27.0000,0.6194,1.0000,0.0290,,'-0.0496
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,pedestrian_obstruction,francis2023_pedestrian_obstruction,3,0.0000,0.0000,0.0000,0.0000,0.0000,65.6667,1.0000,1.0000,0.0092,,'-0.4173
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,pedestrian_overtaking,francis2023_pedestrian_overtaking,3,0.3333,0.0000,0.0000,0.0000,0.0000,46.3333,0.8856,1.0000,0.0184,,'-0.4386
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,perpendicular_traffic,francis2023_perpendicular_traffic,3,1.0000,0.0000,0.0000,0.0000,0.0000,22.6667,0.4461,1.0000,0.0049,,0.0086
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,robot_crowding,francis2023_robot_crowding,3,1.0000,0.0000,0.0000,0.0000,0.0000,166.0000,0.4394,1.0000,0.0514,,'-1.0192
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,robot_overtaking,francis2023_robot_overtaking,3,0.0000,0.0000,0.0000,0.0000,0.0000,64.6667,1.0000,1.0000,0.0392,,'-0.5907
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,station_platform,classic_station_platform_medium,3,0.0000,0.3333,0.3333,0.0000,0.3333,70.3333,1.0000,0.9623,0.0152,,'-0.7669
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,t_intersection,classic_t_intersection_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0278,,'-0.4051
extended_roster,13273,c10df617a87c,prediction_mpc,prediction_mpc,t_intersection,classic_t_intersection_medium,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0190,,'-0.4042
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,accompanying_peer,francis2023_accompanying_peer,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5950,1.0000,0.0028,,0.1335
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,blind_corner,francis2023_blind_corner,3,0.0000,0.0000,0.0000,0.0000,0.0000,19.6667,1.0000,1.0000,0.0000,,'-0.5912
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,bottleneck,classic_bottleneck_high,3,0.0000,0.0000,0.0000,0.0000,0.0000,337.0000,1.0000,1.0000,0.0000,,'-1.4032
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,bottleneck,classic_bottleneck_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4150,1.0000,0.0000,,0.1425
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,bottleneck,classic_bottleneck_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,263.3333,0.7800,1.0000,0.0000,,'-0.2450
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,bottleneck,classic_realworld_double_bottleneck_high,3,1.0000,0.0000,0.0000,0.0000,0.0000,10.6667,0.9722,1.0000,0.0001,,'-0.1281
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,circular_crossing,francis2023_circular_crossing,3,0.6667,0.3333,0.3333,0.0000,0.3333,0.3333,0.4972,1.0000,0.2346,,'-0.0496
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,cross_trap,classic_cross_trap_high,3,0.0000,1.0000,0.6667,0.3333,1.0000,37.3333,1.0000,1.0000,0.3907,,'-0.4245
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,cross_trap,classic_cross_trap_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,15.3333,1.0000,1.0000,0.0091,,'-0.4313
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,cross_trap,classic_cross_trap_medium,3,0.0000,1.0000,0.3333,0.6667,1.0000,38.3333,1.0000,1.0000,0.1707,,'-0.4742
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,crossing,classic_urban_crossing_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,46.6667,0.6656,1.0000,0.0037,,'-0.2224
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,crowd_navigation,francis2023_crowd_navigation,3,1.0000,0.0000,0.0000,0.0000,0.0000,74.6667,0.5050,1.0000,0.0260,,'-0.4645
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,doorway,classic_doorway_high,3,0.0000,1.0000,0.0000,1.0000,1.0000,32.3333,1.0000,1.0000,0.0069,,'-0.7263
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,doorway,classic_doorway_low,3,0.0000,1.0000,0.0000,1.0000,1.0000,144.6667,1.0000,1.0000,0.0161,,'-0.9592
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,doorway,classic_doorway_medium,3,0.0000,1.0000,0.0000,1.0000,1.0000,0.0000,1.0000,1.0000,0.0059,,'-0.3933
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,down_path,francis2023_down_path,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5956,1.0000,0.0000,,0.1339
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,entering_elevator,francis2023_entering_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2072,1.0000,0.0000,,0.1163
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,entering_room,francis2023_entering_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3189,1.0000,0.0000,,0.1412
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,exiting_elevator,francis2023_exiting_elevator,3,1.0000,0.0000,0.0000,0.0000,0.0000,63.0000,0.2411,1.0000,0.0000,,'-0.4729
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,exiting_room,francis2023_exiting_room,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3056,1.0000,0.0000,,0.0902
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,following_human,francis2023_following_human,3,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6017,1.0000,0.0028,,0.1329
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,frontal_approach,francis2023_frontal_approach,3,0.0000,0.0000,0.0000,0.0000,0.0000,38.0000,1.0000,1.0000,0.0000,,'-0.5669
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,group_crossing,classic_group_crossing_high,3,1.0000,0.0000,0.0000,0.0000,0.0000,34.6667,0.4033,1.0000,0.0250,,'-0.2222
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,group_crossing,classic_group_crossing_low,3,1.0000,0.0000,0.0000,0.0000,0.0000,5.0000,0.3844,1.0000,0.0108,,'-0.0403
extended_roster,13273,c10df617a87c,prediction_mpc_cbf,prediction_mpc,group_crossing,classic_group_crossing_medium,3,1.0000,0.0000,0.0000,0.0000,0.0000,58.3333,0.4239,1.0000,0.0075,,'-0.2817
